Year,Age,Gender,Population,Deaths
1962,33,Male,1147000,2417.0
1962,34,Female,1225000,1735.0
1962,34,Male,1175000,2654.0
1962,35,Female,1245000,1913.0
1962,35,Male,1192000,2958.0
1962,36,Female,1261000,2132.0
1962,36,Male,1203000,3121.0
1962,37,Female,1275000,2381.0
1962,37,Male,1211000,3581.0
1962,38,Female,1289000,2516.0
1962,38,Male,1220000,3852.0
1962,39,Female,1293000,2774.0
1962,39,Male,1224000,4088.0
1962,40,Female,1282000,2947.0
1962,40,Male,1214000,4553.0
1962,41,Female,1259000,3066.0
1962,41,Male,1194000,4796.0
1962,42,Female,1232000,3496.0
1962,42,Male,1170000,5392.0
1962,43,Female,1203000,3671.0
1962,43,Male,1146000,5581.0
1962,44,Female,1176000,3744.0
1962,44,Male,1124000,6275.0
1962,45,Female,1157351,3905.0
1962,45,Male,1110481,6788.0
1962,46,Female,1146273,4298.0
1962,46,Male,1101590,7184.0
1962,47,Female,1131410,4895.0
1962,47,Male,1089391,8039.0
1962,48,Female,1110063,5104.0
1962,48,Male,1071080,8813.0
1962,49,Female,1086082,5494.0
1962,49,Male,1049459,9609.0
1962,50,Female,1062803,5871.0
1962,50,Male,1026939,10310.0
1962,51,Female,1036692,6022.0
1962,51,Male,1000564,11317.0
1962,52,Female,1016060,6843.0
1962,52,Male,978815,12360.0
1962,53,Female,1006280,6620.0
1962,53,Male,966492,12485.0
1962,54,Female,997008,7079.0
1962,54,Male,954191,13904.0
1962,55,Female,977052,7385.0
1962,55,Male,931846,13979.0
1962,56,Female,951289,7829.0
1962,56,Male,904834,14751.0
1962,57,Female,918600,7958.0
1962,57,Male,870627,15669.0
1962,58,Female,875779,8664.0
1962,58,Male,826139,16511.0
1962,59,Female,832717,8955.0
1962,59,Male,780555,17068.0
1962,60,Female,800986,9411.0
1962,60,Male,744578,17285.0
1962,61,Female,775901,10839.0
1962,61,Male,713745,19439.0
1962,62,Female,755702,12169.0
1962,62,Male,686775,20789.0
1962,63,Female,741460,11194.0
1962,63,Male,664487,19564.0
1962,64,Female,731173,12340.0
1962,64,Male,645709,21074.0
1962,65,Female,719837,13668.0
1962,65,Male,627693,23229.0
1962,66,Female,707507,14150.0
1962,66,Male,609499,23796.0
1962,67,Female,693418,15473.0
1962,67,Male,591091,24933.0
1962,68,Female,678085,16133.0
1962,68,Male,573781,25276.0
1962,69,Female,657148,16678.0
1962,69,Male,553022,25729.0
1962,70,Female,627831,17895.0
1962,70,Male,525232,25937.0
1962,71,Female,592339,17467.0
1962,71,Male,492478,24740.0
1962,72,Female,554379,20363.0
1962,72,Male,457977,27493.0
1962,73,Female,514256,20569.0
1962,73,Male,421965,27131.0
1962,74,Female,474039,20719.0
1962,74,Male,385595,26659.0
1962,75,Female,436613,21155.0
1962,75,Male,350844,25495.0
1962,76,Female,401226,21416.0
1962,76,Male,317978,25410.0
1962,77,Female,366225,21374.0
1962,77,Male,285974,24838.0
1962,78,Female,331452,22346.0
1962,78,Male,254336,24249.0
1962,79,Female,297518,21812.0
1962,79,Male,223758,22738.0
1962,80,Female,265429,21800.0
1962,80,Male,195139,21536.0
1962,81,Female,233909,20549.0
1962,81,Male,167891,19613.0
1962,82,Female,203644,21596.0
1962,82,Male,142489,19384.0
1962,83,Female,175244,19662.0
1962,83,Male,119552,16916.0
1962,84,Female,148732,18834.0
1962,84,Male,99280,15744.0
1963,0,Female,1970519,43656.0
1963,0,Male,2041991,59734.0
1963,1,Female,2000644,3056.0
1963,1,Male,2070958,3654.0
1963,2,Female,2017343,1821.0
1963,2,Male,2088512,2332.0
1963,3,Female,1988119,1404.0
1963,3,Male,2052519,1732.0
1963,4,Female,2021529,1150.0
1963,4,Male,2089397,1422.0
1963,5,Female,2031827,1029.0
1963,5,Male,2105237,1240.0
1963,6,Female,2023417,859.0
1963,6,Male,2091034,1180.0
1963,7,Female,1969480,704.0
1963,7,Male,2035209,1072.0
1963,8,Female,1910463,643.0
1963,8,Male,1982145,872.0
1963,9,Female,1889083,545.0
1963,9,Male,1958005,907.0
1963,10,Female,1877402,545.0
1963,10,Male,1947671,836.0
1963,11,Female,1814138,522.0
1963,11,Male,1881245,826.0
1963,12,Female,1777966,524.0
1963,12,Male,1839304,863.0
1963,13,Female,1695035,540.0
1963,13,Male,1749139,983.0
1963,14,Female,1746279,658.0
1963,14,Male,1799610,1176.0
1963,15,Female,1719732,752.0
1963,15,Male,1781807,1503.0
1963,16,Female,1831024,890.0
1963,16,Male,1893178,2044.0
1963,17,Female,1347000,775.0
1963,17,Male,1374000,1832.0
1963,18,Female,1376000,840.0
1963,18,Male,1376000,2121.0
1963,19,Female,1374000,922.0
1963,19,Male,1334000,2270.0
1963,20,Female,1483000,934.0
1963,20,Male,1430000,2438.0
1963,21,Female,1302000,950.0
1963,21,Male,1252000,2347.0
1963,22,Female,1230000,875.0
1963,22,Male,1183000,2172.0
1963,23,Female,1166000,841.0
1963,23,Male,1101000,2050.0
1963,24,Female,1163000,862.0
1963,24,Male,1086000,1903.0
1963,25,Female,1145000,942.0
1963,25,Male,1085000,1899.0
1963,26,Female,1107000,859.0
1963,26,Male,1063000,1857.0
1963,27,Female,1102000,972.0
1963,27,Male,1061000,1866.0
1963,28,Female,1105000,1108.0
1963,28,Male,1066000,1972.0
1963,29,Female,1074000,1061.0
1963,29,Male,1041000,1824.0
1963,30,Female,1117000,1151.0
1963,30,Male,1088000,1950.0
1963,31,Female,1127000,1223.0
1963,31,Male,1097000,2006.0
1963,32,Female,1152000,1481.0
1963,32,Male,1116000,2253.0
1963,33,Female,1169000,1518.0
1963,33,Male,1125000,2489.0
1963,34,Female,1203000,1723.0
1963,34,Male,1155000,2725.0
1963,35,Female,1226000,1907.0
1963,35,Male,1175000,2922.0
1963,36,Female,1246000,2126.0
1963,36,Male,1191000,3225.0
1963,37,Female,1262000,2263.0
1963,37,Male,1201000,3476.0
1963,38,Female,1275000,2612.0
1963,38,Male,1210000,3951.0
1963,39,Female,1288000,2876.0
1963,39,Male,1220000,4233.0
1963,40,Female,1292000,2907.0
1963,40,Male,1223000,4572.0
1963,41,Female,1280000,3191.0
1963,41,Male,1212000,4876.0
1963,42,Female,1256000,3596.0
1963,42,Male,1191000,5628.0
1963,43,Female,1229000,3862.0
1963,43,Male,1167000,5905.0
1963,44,Female,1199000,3884.0
1963,44,Male,1141000,6265.0
1963,45,Female,1171493,4262.0
1963,45,Male,1119328,6941.0
1963,46,Female,1153121,4377.0
1963,46,Male,1103426,7408.0
1963,47,Female,1139210,4829.0
1963,47,Male,1091772,8242.0
1963,48,Female,1120912,5213.0
1963,48,Male,1076349,8983.0
1963,49,Female,1098833,5549.0
1963,49,Male,1057125,9769.0
1963,50,Female,1077076,6003.0
1963,50,Male,1036938,10634.0
1963,51,Female,1053465,6114.0
1963,51,Male,1013346,11071.0
1963,52,Female,1034230,6922.0
1963,52,Male,992488,12687.0
1963,53,Female,1022174,7045.0
1963,53,Male,977763,13432.0
1963,54,Female,1015565,7210.0
1963,54,Male,967464,13738.0
1963,55,Female,1002934,7675.0
1963,55,Male,951166,14784.0
1963,56,Female,981373,8049.0
1963,56,Male,927408,15455.0
1963,57,Female,947345,8588.0
1963,57,Male,891677,16440.0
1963,58,Female,903636,9071.0
1963,58,Male,846679,17218.0
1963,59,Female,855607,9339.0
1963,59,Male,797069,17928.0
1963,60,Female,814565,9811.0
1963,60,Male,753833,18470.0
1963,61,Female,782475,9746.0
1963,61,Male,717755,18088.0
1963,62,Female,762040,12601.0
1963,62,Male,691043,21868.0
1963,63,Female,749115,12979.0
1963,63,Male,669899,21930.0
1963,64,Female,739126,12051.0
1963,64,Male,650341,20869.0
1963,65,Female,727735,13854.0
1963,65,Male,630112,23571.0
1963,66,Female,715569,13898.0
1963,66,Male,609716,23670.0
1963,67,Female,701296,15756.0
1963,67,Male,590393,25501.0
1963,68,Female,683657,16408.0
1963,68,Male,570071,26112.0
1963,69,Female,665079,16989.0
1963,69,Male,550945,26234.0
1963,70,Female,642381,18930.0
1963,70,Male,528875,27848.0
1963,71,Female,612049,17994.0
1963,71,Male,500709,26547.0
1963,72,Female,573512,20170.0
1963,72,Male,465799,27529.0
1963,73,Female,532212,21116.0
1963,73,Male,428951,28024.0
1963,74,Female,490058,22016.0
1963,74,Male,391660,28195.0
1963,75,Female,449726,22674.0
1963,75,Male,355608,27722.0
1963,76,Female,412056,21762.0
1963,76,Male,321864,25652.0
1963,77,Female,376655,21737.0
1963,77,Male,289725,25529.0
1963,78,Female,341958,23181.0
1963,78,Male,258702,25268.0
1963,79,Female,307790,22833.0
1963,79,Male,228382,23984.0
1963,80,Female,275570,23057.0
1963,80,Male,199884,22714.0
1963,81,Female,243739,21220.0
1963,81,Male,172577,20579.0
1963,82,Female,213381,21826.0
1963,82,Male,147192,19809.0
1963,83,Female,184348,21560.0
1963,83,Male,123932,18885.0
1963,84,Female,157182,19562.0
1963,84,Male,103189,16113.0
1964,0,Female,1935168,42435.0
1964,0,Male,2011685,57348.0
1964,1,Female,1963475,3000.0
1964,1,Male,2034643,3380.0
1964,2,Female,1970712,1697.0
1964,2,Male,2042873,2292.0
1964,3,Female,2023407,1337.0
1964,3,Male,2091903,1703.0
1964,4,Female,2009648,1064.0
1964,4,Male,2081351,1503.0
1964,5,Female,2022975,978.0
1964,5,Male,2091078,1257.0
1964,6,Female,2026500,802.0
1964,6,Male,2092928,1155.0
1964,7,Female,2036033,717.0
1964,7,Male,2108654,1039.0
1964,8,Female,1933137,665.0
1964,8,Male,2002719,1015.0
1964,9,Female,1923266,559.0
1964,9,Male,1998582,846.0
1964,10,Female,1931532,522.0
1964,10,Male,2002242,848.0
1964,11,Female,1859460,555.0
1964,11,Male,1927425,903.0
1964,12,Female,1819053,543.0
1964,12,Male,1888335,862.0
1964,13,Female,1763087,558.0
1964,13,Male,1817407,1057.0
1964,14,Female,1740844,615.0
1964,14,Male,1797575,1254.0
1964,15,Female,1727055,710.0
1964,15,Male,1786888,1549.0
1964,16,Female,1702094,920.0
1964,16,Male,1760388,1917.0
1964,17,Female,1851000,984.0
1964,17,Male,1900000,2523.0
1964,18,Female,1364000,874.0
1964,18,Male,1366000,2336.0
1964,19,Female,1364000,901.0
1964,19,Male,1333000,2463.0
1964,20,Female,1412000,893.0
1964,20,Male,1366000,2454.0
1964,21,Female,1480000,999.0
1964,21,Male,1427000,2646.0
1964,22,Female,1306000,982.0
1964,22,Male,1240000,2272.0
1964,23,Female,1233000,873.0
1964,23,Male,1169000,2186.0
1964,24,Female,1188000,943.0
1964,24,Male,1122000,2052.0
1964,25,Female,1165000,929.0
1964,25,Male,1107000,1999.0
1964,26,Female,1144000,897.0
1964,26,Male,1097000,1981.0
1964,27,Female,1116000,998.0
1964,27,Male,1073000,1897.0
1964,28,Female,1106000,1048.0
1964,28,Male,1067000,1936.0
1964,29,Female,1106000,1063.0
1964,29,Male,1069000,1983.0
1964,30,Female,1101000,1150.0
1964,30,Male,1070000,2024.0
1964,31,Female,1098000,1281.0
1964,31,Male,1071000,2100.0
1964,32,Female,1130000,1431.0
1964,32,Male,1100000,2356.0
1964,33,Female,1149000,1609.0
1964,33,Male,1112000,2501.0
1964,34,Female,1180000,1687.0
1964,34,Male,1134000,2769.0
1964,35,Female,1203000,1882.0
1964,35,Male,1153000,2846.0
1964,36,Female,1227000,2064.0
1964,36,Male,1172000,3189.0
1964,37,Female,1247000,2239.0
1964,37,Male,1188000,3588.0
1964,38,Female,1261000,2557.0
1964,38,Male,1200000,3834.0
1964,39,Female,1274000,2816.0
1964,39,Male,1209000,4341.0
1964,40,Female,1286000,2926.0
1964,40,Male,1219000,4733.0
1964,41,Female,1290000,3149.0
1964,41,Male,1221000,4835.0
1964,42,Female,1278000,3620.0
1964,42,Male,1209000,5713.0
1964,43,Female,1253000,3819.0
1964,43,Male,1187000,6073.0
1964,44,Female,1225000,3997.0
1964,44,Male,1162000,6663.0
1964,45,Female,1194011,4255.0
1964,45,Male,1136009,6891.0
1964,46,Female,1166648,4455.0
1964,46,Male,1111436,7567.0
1964,47,Female,1146031,4884.0
1964,47,Male,1093366,8201.0
1964,48,Female,1129700,5112.0
1964,48,Male,1079474,8811.0
1964,49,Female,1111253,5491.0
1964,49,Male,1063715,9613.0
1964,50,Female,1091247,6085.0
1964,50,Male,1045865,10702.0
1964,51,Female,1069471,6302.0
1964,51,Male,1024914,11207.0
1964,52,Female,1051615,6748.0
1964,52,Male,1005891,12194.0
1964,53,Female,1039189,7307.0
1964,53,Male,990494,13119.0
1964,54,Female,1029226,7621.0
1964,54,Male,976835,14084.0
1964,55,Female,1019512,7493.0
1964,55,Male,962730,14633.0
1964,56,Female,1005353,8158.0
1964,56,Male,944955,15720.0
1964,57,Female,976180,8587.0
1964,57,Male,913186,16378.0
1964,58,Female,932149,9103.0
1964,58,Male,867780,17058.0
1964,59,Female,883844,9288.0
1964,59,Male,818349,18017.0
1964,60,Female,837844,9801.0
1964,60,Male,771059,18866.0
1964,61,Female,796332,10030.0
1964,61,Male,727739,18789.0
1964,62,Female,769126,10782.0
1964,62,Male,695727,20063.0
1964,63,Female,756210,12844.0
1964,63,Male,674655,21764.0
1964,64,Female,747776,13109.0
1964,64,Male,656218,22566.0
1964,65,Female,736831,13531.0
1964,65,Male,635435,22289.0
1964,66,Female,724960,13874.0
1964,66,Male,613111,22904.0
1964,67,Female,710464,15083.0
1964,67,Male,591498,24747.0
1964,68,Female,691858,16144.0
1964,68,Male,569880,25310.0
1964,69,Female,670405,16907.0
1964,69,Male,547352,25932.0
1964,70,Female,650009,18378.0
1964,70,Male,526665,26761.0
1964,71,Female,626373,18106.0
1964,71,Male,504137,26718.0
1964,72,Female,592876,20130.0
1964,72,Male,473670,27848.0
1964,73,Female,550910,20364.0
1964,73,Male,436419,26562.0
1964,74,Female,507638,21602.0
1964,74,Male,398441,27703.0
1964,75,Female,465615,22351.0
1964,75,Male,361808,27801.0
1964,76,Female,425079,22260.0
1964,76,Male,326925,26392.0
1964,77,Female,387525,21188.0
1964,77,Male,294112,24117.0
1964,78,Female,352547,22772.0
1964,78,Male,263130,24663.0
1964,79,Female,318568,22662.0
1964,79,Male,233547,23783.0
1964,80,Female,286408,23300.0
1964,80,Male,205489,22744.0
1964,81,Female,254325,21088.0
1964,81,Male,178156,20111.0
1964,82,Female,223697,21440.0
1964,82,Male,152610,19751.0
1964,83,Female,194578,20837.0
1964,83,Male,129146,18096.0
1964,84,Female,166731,20802.0
1964,84,Male,107748,16970.0
1965,0,Female,1853283,39447.0
1965,0,Male,1916766,53419.0
1965,1,Female,1926903,2721.0
1965,1,Male,2001515,3252.0
1965,2,Female,1931053,1740.0
1965,2,Male,2004312,2118.0
1965,3,Female,1977316,1293.0
1965,3,Male,2047132,1676.0
1965,4,Female,2045489,1114.0
1965,4,Male,2120072,1482.0
1965,5,Female,2008366,935.0
1965,5,Male,2081094,1262.0
1965,6,Female,2020272,811.0
1965,6,Male,2080795,1103.0
1965,7,Female,2036746,750.0
1965,7,Male,2108461,1059.0
1965,8,Female,1999377,647.0
1965,8,Male,2075430,948.0
1965,9,Female,1946948,545.0
1965,9,Male,2020083,894.0
1965,10,Female,1971596,542.0
1965,10,Male,2049184,861.0
1965,11,Female,1905385,521.0
1965,11,Male,1973573,877.0
1965,12,Female,1865021,546.0
1965,12,Male,1935008,936.0
1965,13,Female,1807019,571.0
1965,13,Male,1869228,1049.0
1965,14,Female,1807720,603.0
1965,14,Male,1865141,1215.0
1965,15,Female,1723631,733.0
1965,15,Male,1786893,1570.0
1965,16,Female,1710019,839.0
1965,16,Male,1766658,1977.0
1965,17,Female,1719000,938.0
1965,17,Male,1765000,2430.0
1965,18,Female,1875000,1070.0
1965,18,Male,1888000,3044.0
1965,19,Female,1357000,938.0
1965,19,Male,1329000,2585.0
1965,20,Female,1400000,935.0
1965,20,Male,1359000,2394.0
1965,21,Female,1403000,963.0
1965,21,Male,1342000,2674.0
1965,22,Female,1481000,1060.0
1965,22,Male,1417000,2681.0
1965,23,Female,1305000,960.0
1965,23,Male,1239000,2309.0
1965,24,Female,1258000,903.0
1965,24,Male,1201000,2090.0
1965,25,Female,1186000,910.0
1965,25,Male,1135000,2037.0
1965,26,Female,1161000,929.0
1965,26,Male,1113000,2056.0
1965,27,Female,1154000,980.0
1965,27,Male,1107000,1992.0
1965,28,Female,1120000,1021.0
1965,28,Male,1077000,2025.0
1965,29,Female,1105000,1071.0
1965,29,Male,1068000,2025.0
1965,30,Female,1139000,1173.0
1965,30,Male,1105000,2131.0
1965,31,Female,1076000,1271.0
1965,31,Male,1044000,2147.0
1965,32,Female,1102000,1446.0
1965,32,Male,1072000,2245.0
1965,33,Female,1126000,1479.0
1965,33,Male,1093000,2404.0
1965,34,Female,1163000,1700.0
1965,34,Male,1120000,2539.0
1965,35,Female,1181000,1926.0
1965,35,Male,1131000,2990.0
1965,36,Female,1205000,1944.0
1965,36,Male,1148000,3098.0
1965,37,Female,1228000,2259.0
1965,37,Male,1169000,3491.0
1965,38,Female,1247000,2462.0
1965,38,Male,1185000,3835.0
1965,39,Female,1261000,2744.0
1965,39,Male,1198000,4225.0
1965,40,Female,1273000,3033.0
1965,40,Male,1206000,4778.0
1965,41,Female,1285000,3133.0
1965,41,Male,1216000,5036.0
1965,42,Female,1288000,3603.0
1965,42,Male,1217000,5557.0
1965,43,Female,1274000,3906.0
1965,43,Male,1204000,6047.0
1965,44,Female,1248000,4127.0
1965,44,Male,1180000,6627.0
1965,45,Female,1219428,4558.0
1965,45,Male,1155240,7284.0
1965,46,Female,1188665,4532.0
1965,46,Male,1127010,7353.0
1965,47,Female,1159805,5010.0
1965,47,Male,1101029,8332.0
1965,48,Female,1137848,5196.0
1965,48,Male,1081744,8845.0
1965,49,Female,1121861,5555.0
1965,49,Male,1067976,9594.0
1965,50,Female,1105188,6135.0
1965,50,Male,1053375,10968.0
1965,51,Female,1085357,6167.0
1965,51,Male,1034919,11437.0
1965,52,Female,1068087,7025.0
1965,52,Male,1017426,12574.0
1965,53,Female,1055173,6988.0
1965,53,Male,1002244,13193.0
1965,54,Female,1043755,7721.0
1965,54,Male,987035,14381.0
1965,55,Female,1030885,7901.0
1965,55,Male,969808,15034.0
1965,56,Female,1019660,8153.0
1965,56,Male,954180,15685.0
1965,57,Female,998611,8775.0
1965,57,Male,929239,16825.0
1965,58,Female,960556,9133.0
1965,58,Male,888978,17549.0
1965,59,Female,912624,9470.0
1965,59,Male,839796,18345.0
1965,60,Female,866328,10183.0
1965,60,Male,792523,19378.0
1965,61,Female,819715,10251.0
1965,61,Male,745047,19650.0
1965,62,Female,783398,11614.0
1965,62,Male,705705,21136.0
1965,63,Female,763871,11143.0
1965,63,Male,679114,20798.0
1965,64,Female,755480,13378.0
1965,64,Male,660692,23064.0
1965,65,Female,745983,14795.0
1965,65,Male,641224,24269.0
1965,66,Female,734664,13625.0
1965,66,Male,618587,22401.0
1965,67,Female,719902,15105.0
1965,67,Male,594958,24411.0
1965,68,Female,700233,15952.0
1965,68,Male,570736,25395.0
1965,69,Female,677317,17009.0
1965,69,Male,546687,26504.0
1965,70,Female,654099,18665.0
1965,70,Male,522526,27335.0
1965,71,Female,632945,18008.0
1965,71,Male,501476,26507.0
1965,72,Female,606128,20712.0
1965,72,Male,476634,28589.0
1965,73,Female,569087,20426.0
1965,73,Male,443685,27499.0
1965,74,Female,525087,21056.0
1965,74,Male,405039,27129.0
1965,75,Female,482061,23037.0
1965,75,Male,367599,28024.0
1965,76,Female,439759,23164.0
1965,76,Male,331906,27536.0
1965,77,Female,399405,22649.0
1965,77,Male,297846,26044.0
1965,78,Female,362358,22729.0
1965,78,Male,266124,24356.0
1965,79,Female,328185,23074.0
1965,79,Male,236548,24534.0
1965,80,Female,296520,24102.0
1965,80,Male,209365,23849.0
1965,81,Female,264416,22215.0
1965,81,Male,182426,21321.0
1965,82,Female,233678,22306.0
1965,82,Male,157038,20428.0
1965,83,Female,204459,21791.0
1965,83,Male,133691,18933.0
1965,84,Female,176734,20916.0
1965,84,Male,112518,17294.0
1966,0,Female,1743230,36343.0
1966,0,Male,1812116,49173.0
1966,1,Female,1846898,2650.0
1966,1,Male,1907281,3247.0
1966,2,Female,1894955,1631.0
1966,2,Male,1971770,2081.0
1966,3,Female,1940909,1300.0
1966,3,Male,2012338,1632.0
1966,4,Female,2001838,1123.0
1966,4,Male,2076639,1425.0
1966,5,Female,2043910,967.0
1966,5,Male,2120868,1314.0
1966,6,Female,2010760,823.0
1966,6,Male,2075671,1165.0
1966,7,Female,2030573,707.0
1966,7,Male,2096908,1034.0
1966,8,Female,2003414,627.0
1966,8,Male,2078276,973.0
1966,9,Female,2016661,627.0
1966,9,Male,2096455,884.0
1966,10,Female,2003206,547.0
1966,10,Male,2078940,885.0
1966,11,Female,1939074,537.0
1966,11,Male,2013664,888.0
1966,12,Female,1913512,603.0
1966,12,Male,1983241,918.0
1966,13,Female,1857563,565.0
1966,13,Male,1920198,1113.0
1966,14,Female,1851190,653.0
1966,14,Male,1917101,1303.0
1966,15,Female,1792999,818.0
1966,15,Male,1857610,1578.0
1966,16,Female,1708331,860.0
1966,16,Male,1769597,2164.0
1966,17,Female,1727000,1073.0
1966,17,Male,1775000,2716.0
1966,18,Female,1743000,1143.0
1966,18,Male,1747000,3296.0
1966,19,Female,1871000,1276.0
1966,19,Male,1821000,3247.0
1966,20,Female,1391000,954.0
1966,20,Male,1322000,2691.0
1966,21,Female,1385000,997.0
1966,21,Male,1318000,2663.0
1966,22,Female,1402000,986.0
1966,22,Male,1312000,2733.0
1966,23,Female,1478000,1056.0
1966,23,Male,1396000,2741.0
1966,24,Female,1336000,987.0
1966,24,Male,1274000,2347.0
1966,25,Female,1254000,1033.0
1966,25,Male,1203000,2265.0
1966,26,Female,1181000,972.0
1966,26,Male,1128000,2172.0
1966,27,Female,1175000,1009.0
1966,27,Male,1118000,2110.0
1966,28,Female,1159000,1058.0
1966,28,Male,1107000,2006.0
1966,29,Female,1120000,1064.0
1966,29,Male,1076000,2053.0
1966,30,Female,1146000,1215.0
1966,30,Male,1107000,2130.0
1966,31,Female,1108000,1251.0
1966,31,Male,1070000,2195.0
1966,32,Female,1082000,1382.0
1966,32,Male,1044000,2295.0
1966,33,Female,1099000,1535.0
1966,33,Male,1060000,2462.0
1966,34,Female,1144000,1625.0
1966,34,Male,1102000,2566.0
1966,35,Female,1164000,1776.0
1966,35,Male,1112000,2864.0
1966,36,Female,1183000,1994.0
1966,36,Male,1126000,3176.0
1966,37,Female,1206000,2083.0
1966,37,Male,1145000,3301.0
1966,38,Female,1229000,2457.0
1966,38,Male,1166000,3959.0
1966,39,Female,1248000,2645.0
1966,39,Male,1184000,4202.0
1966,40,Female,1261000,2964.0
1966,40,Male,1194000,4603.0
1966,41,Female,1273000,3254.0
1966,41,Male,1203000,5257.0
1966,42,Female,1284000,3628.0
1966,42,Male,1212000,5803.0
1966,43,Female,1285000,3903.0
1966,43,Male,1210000,6209.0
1966,44,Female,1270000,4087.0
1966,44,Male,1196000,6671.0
1966,45,Female,1243342,4439.0
1966,45,Male,1172627,7474.0
1966,46,Female,1214110,4868.0
1966,46,Male,1145333,8002.0
1966,47,Female,1182400,5080.0
1966,47,Male,1116230,8298.0
1966,48,Female,1153174,5422.0
1966,48,Male,1090101,9074.0
1966,49,Female,1132043,5547.0
1966,49,Male,1071709,9676.0
1966,50,Female,1117516,6013.0
1966,50,Male,1059261,11020.0
1966,51,Female,1101184,6452.0
1966,51,Male,1044524,11583.0
1966,52,Female,1084569,6968.0
1966,52,Male,1028598,12959.0
1966,53,Female,1070351,7338.0
1966,53,Male,1013318,13548.0
1966,54,Female,1057399,7527.0
1966,54,Male,997299,14323.0
1966,55,Female,1043389,8183.0
1966,55,Male,978568,15524.0
1966,56,Female,1029065,8289.0
1966,56,Male,959557,16284.0
1966,57,Female,1011789,8583.0
1966,57,Male,937532,16932.0
1966,58,Female,983111,9538.0
1966,58,Male,905342,18479.0
1966,59,Female,941820,9762.0
1966,59,Male,862001,19107.0
1966,60,Female,895823,10694.0
1966,60,Male,814827,20002.0
1966,61,Female,848658,10424.0
