Year,Age,mx_male,mx_female,mx_diff
2007,70,0.025136303311782373,0.016757189087109693,0.00837911422467268
2007,71,0.027168485274716863,0.018133551359890178,0.009034933914826685
2007,72,0.029277419592302456,0.020085578672412566,0.00919184091988989
2007,73,0.033046155103486324,0.022292391784047214,0.01075376331943911
2007,74,0.035624284558197654,0.024409529953586726,0.011214754604610928
2007,75,0.039805926162342124,0.027418287056724954,0.01238763910561717
2007,76,0.042810661770203144,0.029685772388688452,0.013124889381514692
2007,77,0.046425019118979054,0.03214938866587686,0.014275630453102192
2007,78,0.05176506329790075,0.03630437074467172,0.01546069255322903
2007,79,0.0568951977514766,0.04008726038239262,0.01680793736908398
2007,80,0.06391880845220552,0.04453070299192192,0.0193881054602836
2007,81,0.0704702565035474,0.049760730947510906,0.020709525556036487
2007,82,0.07718500436231053,0.05543821631851857,0.02174678804379196
2007,83,0.08566416238824906,0.061827810726009756,0.023836351662239304
2007,84,0.09627055447446162,0.0695971919882788,0.026673362486182822
2008,0,0.007426134421185243,0.006122926171431058,0.0013032082497541854
2008,1,0.0005259756562047467,0.0004327877614800943,9.318789472465244e-05
2008,2,0.00033182359299954847,0.0002492494425086752,8.257415049087326e-05
2008,3,0.0002544196217824374,0.00019258516387409642,6.1834457908341e-05
2008,4,0.00019024668653687616,0.00015439668609027599,3.585000044660017e-05
2008,5,0.00015271155413673228,0.00012905631885650005,2.365523528023223e-05
2008,6,0.00013271080496967557,0.0001161946706060243,1.651613436365127e-05
2008,7,0.00013574255509848075,0.0001082257047071668,2.7516850391313952e-05
2008,8,0.0001392398894435278,0.00010835443987526737,3.0885449568260426e-05
2008,9,0.0001243712136083086,0.00010516501489576107,1.9206198712547534e-05
2008,10,0.00013083511480781326,0.00010502935570491953,2.580575910289373e-05
2008,11,0.000129794996282266,0.00011901826072967272,1.0776735552593274e-05
2008,12,0.00016305065424662373,0.00010978169688042755,5.3268957366196185e-05
2008,13,0.00020403875899815575,0.00012692436869771694,7.711439030043881e-05
2008,14,0.0002579334280793301,0.00016419269967982424,9.374072839950584e-05
2008,15,0.0003769562496280037,0.00022177613174834785,0.00015518011787965587
2008,16,0.0005558137767590313,0.0002667811388993905,0.0002890326378596408
2008,17,0.0007471150400606738,0.00031464124439228104,0.0004324737956683927
2008,18,0.0010310590091484751,0.0003779670751670251,0.0006530919339814501
2008,19,0.0011983215559391673,0.00040960040329885865,0.0007887211526403086
2008,20,0.0013063802011226335,0.0004309618210684615,0.000875418380054172
2008,21,0.0013810822060927503,0.0004529256103413517,0.0009281565957513986
2008,22,0.0014376018589297883,0.00046157329585151305,0.0009760285630782753
2008,23,0.0014066163063297735,0.0004655779330563717,0.0009410383732734017
2008,24,0.0014183782235119044,0.0004731206487162791,0.0009452575747956253
2008,25,0.0014149094814204061,0.0005213576787064958,0.0008935518027139103
2008,26,0.0013810303260288817,0.0005244566844279471,0.0008565736416009346
2008,27,0.0014146741965309646,0.0005366648591009532,0.0008780093374300114
2008,28,0.001441246678376796,0.0005811041453519976,0.0008601425330247983
2008,29,0.0014896953966257623,0.0006232960707010307,0.0008663993259247315
2008,30,0.0014860589716072974,0.0006392225099967581,0.0008468364616105393
2008,31,0.0014974842993488314,0.0006912648733230936,0.0008062194260257379
2008,32,0.0014773419173349318,0.000718585050274651,0.0007587568670602809
2008,33,0.0015302128791638316,0.0007036688597850173,0.0008265440193788142
2008,34,0.0015726342627260333,0.0008114368333308745,0.0007611974293951588
2008,35,0.0016157191590061354,0.0009163911871073522,0.0006993279718987832
2008,36,0.0017080551645832452,0.0009215734633727049,0.0007864817012105404
2008,37,0.0018895069972271908,0.0010241214871058845,0.0008653855101213063
2008,38,0.0019291776240971824,0.0010708635273825003,0.000858314096714682
2008,39,0.002035099919832324,0.0012099294944580136,0.0008251704253743103
2008,40,0.0021871004597263403,0.0013689816547651375,0.0008181188049612028
2008,41,0.002473441520142499,0.0015071059340535516,0.0009663355860889471
2008,42,0.0026742280128734313,0.0016271005854339188,0.0010471274274395125
2008,43,0.002838450698745438,0.0017626184134752222,0.0010758322852702157
2008,44,0.003218799756255774,0.0020173839708957806,0.0012014157853599936
2008,45,0.0035105655039608806,0.0021860702690497434,0.0013244952349111372
2008,46,0.00384951366831137,0.002382502006111124,0.0014670116622002459
2008,47,0.004207963296450728,0.0025957695936492083,0.0016121937028015197
2008,48,0.004426864819508482,0.0027357805276299434,0.0016910842918785385
2008,49,0.005014988566818688,0.0031074875569195434,0.0019075010098991447
2008,50,0.005462802153990672,0.0033347933773809272,0.0021280087766097446
2008,51,0.00585667317763339,0.0034831669646983093,0.002373506212935081
2008,52,0.006433059912697271,0.003854765748321367,0.0025782941643759036
2008,53,0.0067541260628275175,0.00392021851444831,0.0028339075483792076
2008,54,0.007541944804644956,0.004212998721803837,0.0033289460828411187
2008,55,0.008228765588484902,0.004592491301281182,0.00363627428720372
2008,56,0.008638049446142462,0.004943581271446084,0.0036944681746963774
2008,57,0.009110835774196923,0.005217738024901849,0.0038930977492950738
2008,58,0.009517227006732062,0.005587717812039776,0.003929509194692286
2008,59,0.01041518056531732,0.006173798244932826,0.004241382320384494
2008,60,0.011597821154167761,0.006990093021836411,0.00460772813233135
2008,61,0.011616456455041854,0.007292141790076703,0.004324314664965151
2008,62,0.01326492696854967,0.008388420428049707,0.004876506540499963
2008,63,0.013953243992162913,0.008925552870175046,0.005027691121987867
2008,64,0.0158538495019385,0.010003948644727844,0.0058499008572106565
2008,65,0.016624129209539745,0.010616174476440875,0.006007954733098869
2008,66,0.01812480404133729,0.011724835482795171,0.006399968558542118
2008,67,0.019514225318674028,0.012825330491123712,0.0066888948275503155
2008,68,0.020626572373764387,0.01364737952927841,0.006979192844485976
2008,69,0.02305488301280357,0.01546035409584627,0.0075945289169573
2008,70,0.02489093719712478,0.01663347769111239,0.00825745950601239
2008,71,0.02686979004725385,0.018133921460515838,0.008735868586738013
2008,72,0.029797671507477894,0.020460025430009413,0.009337646077468481
2008,73,0.03204993209305962,0.02181632532597113,0.01023360676708849
2008,74,0.03585502624090695,0.024799624975703455,0.011055401265203497
2008,75,0.03952848884854352,0.027136786866974714,0.012391701981568807
2008,76,0.04235838888186378,0.029836905167538404,0.012521483714325377
2008,77,0.04716149922433297,0.03295218692911729,0.01420931229521568
2008,78,0.05088188186256537,0.03579536279789892,0.015086519064666452
2008,79,0.05760452141149192,0.04028259001756627,0.017321931393925655
2008,80,0.06332718323713228,0.04465383496176442,0.01867334827536786
2008,81,0.06916124454764612,0.04950549517720265,0.019655749370443468
2008,82,0.07731054643579942,0.05580429703922988,0.02150624939656954
2008,83,0.08486624289769304,0.06191409566307913,0.02295214723461391
2008,84,0.0961846244916304,0.06955586181789815,0.02662876267373225
2009,0,0.00725047421955784,0.005915263052855573,0.0013352111667022668
2009,1,0.00046711051777182516,0.00038840413450194925,7.870638326987591e-05
2009,2,0.0003122419832466683,0.0002503403531693986,6.190163007726971e-05
2009,3,0.00024218468089493562,0.00019193731266435902,5.02473682305766e-05
2009,4,0.0001793696755687352,0.00015172443189602765,2.764524367270755e-05
2009,5,0.0001529795656823538,0.00013456814671543256,1.841141896692124e-05
2009,6,0.00013404446766798696,0.00012559479559574136,8.449672072245593e-06
2009,7,0.000126920775075884,9.499609347615598e-05,3.192468159972801e-05
2009,8,0.0001269253133139385,9.63985886847037e-05,3.05267246292348e-05
2009,9,0.00013750756935884345,0.00011768091513612958,1.9826654222713868e-05
2009,10,0.00012175434512504742,0.0001039824279599836,1.777191716506383e-05
2009,11,0.00015765706224329657,0.0001243618274643278,3.329523477896878e-05
2009,12,0.0001537778895008265,0.00012387172262285688,2.990616687796962e-05
2009,13,0.00019660626615608474,0.00012541497602360752,7.119129013247722e-05
2009,14,0.00024321445644364553,0.00015591093661288883,8.73035198307567e-05
2009,15,0.00034504992927391704,0.00019568943412013982,0.0001493604951537772
2009,16,0.0005138585832655914,0.00026631723331746427,0.0002475413499481271
2009,17,0.0006870213227315651,0.0003207996431627772,0.0003662216795687879
2009,18,0.0009556682562944919,0.0003744601005291796,0.0005812081557653123
2009,19,0.0010523255419709638,0.000380541496784713,0.0006717840451862507
2009,20,0.001194000826032697,0.0003945673907095022,0.0007994334353231948
2009,21,0.0013307454446161828,0.0004424627514726604,0.0008882826931435224
2009,22,0.0012722605018288746,0.00044350072493444536,0.0008287597768944292
2009,23,0.0013485243951070077,0.0004921457312159142,0.0008563786638910934
2009,24,0.001327643082202926,0.000504306779900349,0.000823336302302577
2009,25,0.0013234677946026671,0.0005080861106854231,0.000815381683917244
2009,26,0.0013807777093877342,0.0005673708267272633,0.0008134068826604709
2009,27,0.0013294154512413193,0.0005580077894488375,0.0007714076617924818
2009,28,0.001378435271388556,0.0006091449892175688,0.0007692902821709873
2009,29,0.001455745202560163,0.0006428662031111265,0.0008128789994490364
2009,30,0.0014128003770042838,0.0006758255622411241,0.0007369748147631597
2009,31,0.0014896603215512568,0.000663370944971138,0.0008262893765801189
2009,32,0.001470637728486824,0.0007325682178645637,0.0007380695106222602
2009,33,0.0014964284645783152,0.000812454987372877,0.0006839734772054382
2009,34,0.0015640288688765409,0.0008242428449086289,0.000739786023967912
2009,35,0.0016789597033994622,0.000871200633486572,0.0008077590699128902
2009,36,0.0017364372363371365,0.000951819973544704,0.0007846172627924325
2009,37,0.0018145423170134827,0.001052077082604421,0.0007624652344090618
2009,38,0.0019305444050960005,0.0011241703074192934,0.0008063740976767071
2009,39,0.002000959987624804,0.0011824785860447523,0.0008184814015800518
2009,40,0.00222349275874934,0.0013726911809996863,0.0008508015777496537
2009,41,0.002446564724009985,0.0014844449944193248,0.00096211972959066
2009,42,0.002674885154387393,0.0016065327143838651,0.001068352440003528
2009,43,0.002822618236580731,0.0017794081673323705,0.0010432100692483604
2009,44,0.0031096131870733713,0.001965335146527893,0.0011442780405454783
2009,45,0.0034291677274770316,0.0021606401559201363,0.0012685275715568953
2009,46,0.0037753982866051286,0.002394444713646676,0.0013809535729584527
2009,47,0.004123688447232554,0.0026271722692045966,0.0014965161780279576
2009,48,0.004458496467086158,0.0028324310020495227,0.0016260654650366354
2009,49,0.0047281466579169075,0.0029399715032038852,0.0017881751547130223
2009,50,0.0054037445447792645,0.0033105047452328686,0.002093239799546396
2009,51,0.005836074670048749,0.003464363773450047,0.0023717108965987024
2009,52,0.00642796935255,0.0038742082111825724,0.0025537611413674276
2009,53,0.00693759888073341,0.004144533702264302,0.0027930651784691084
2009,54,0.00719797482151719,0.004271250503781539,0.0029267243177356515
2009,55,0.008015564241742004,0.004634066870042244,0.00338149737169976
2009,56,0.008550001322806903,0.004926899671116875,0.0036231016516900276
2009,57,0.00931905837105539,0.005276859892461375,0.0040421984785940146
2009,58,0.009712773451715468,0.005620287084721644,0.004092486366993824
2009,59,0.010192844879692022,0.006017917877009098,0.0041749270026829235
2009,60,0.011374243177421028,0.006864234440516592,0.004510008736904436
2009,61,0.011817756909478047,0.007290862177911956,0.004526894731566091
2009,62,0.012422047479322991,0.0076942371145272736,0.004727810364795718
2009,63,0.01425689051317192,0.009014072313651457,0.0052428181995204624
2009,64,0.014859979094060432,0.009475921362683853,0.0053840577313765785
2009,65,0.01650309383301255,0.010515005318748858,0.005988088514263693
2009,66,0.017541922207687775,0.011154978306664249,0.006386943901023526
2009,67,0.01887840039513964,0.012452135969316575,0.006426264425823065
2009,68,0.02066274644645053,0.01345285371947612,0.0072098927269744085
2009,69,0.021668916239822415,0.014357718132633101,0.007311198107189314
2009,70,0.024206843773914945,0.016319040642793492,0.007887803131121453
2009,71,0.025808028267537173,0.017535862716181794,0.00827216555135538
2009,72,0.028610541060767096,0.01929643615862854,0.009314104902138555
2009,73,0.03113934318884878,0.021284422955644314,0.009854920233204466
2009,74,0.033506612914633284,0.023472543110932158,0.010034069803701126
2009,75,0.03807769466548337,0.026594103856412008,0.011483590809071364
2009,76,0.040650657913592556,0.0285005625266359,0.012150095386956654
2009,77,0.045363332705090825,0.031656341397435325,0.0137069913076555
2009,78,0.050781797350873285,0.03502794343243017,0.01575385391844312
2009,79,0.053234881885477904,0.03785826375318292,0.015376618132294982
2009,80,0.06111263151493036,0.043230395502695265,0.017882236012235098
2009,81,0.06654584459809715,0.047242605803823425,0.019303238794273724
2009,82,0.07481970890546,0.05372223915005663,0.021097469755403365
2009,83,0.08196903940791259,0.05971811108769164,0.022250928320220943
2009,84,0.09120743116457954,0.06650856061078866,0.024698870553790872
2010,0,0.006788155258615735,0.0056306871414536835,0.0011574681171620518
2010,1,0.00045933317494258334,0.000415981965168994,4.3351209773589354e-05
2010,2,0.00031599479470392723,0.00022176083094382708,9.423396376010014e-05
2010,3,0.00024081053208181656,0.00016810634666114934,7.270418542066722e-05
2010,4,0.00017559894352766763,0.00013445607500642178,4.114286852124584e-05
2010,5,0.00014061771629123664,0.00010462245127385379,3.5995265017382846e-05
2010,6,0.00012262993603526356,0.00010583847143163838,1.679146460362518e-05
2010,7,0.00012989763775329434,9.747784904267157e-05,3.2419788710622775e-05
2010,8,0.0001250940030324344,0.00010552113999357742,1.957286303885698e-05
2010,9,0.00012007445565455765,9.215279329484386e-05,2.7921662359713795e-05
2010,10,0.00010912751615192142,9.584750466400804e-05,1.3280011487913371e-05
2010,11,0.00014121604960853744,0.0001109062081615033,3.030984144703413e-05
2010,12,0.00014593640785375556,0.00012141472034059815,2.4521687513157412e-05
2010,13,0.0001800536645433953,0.00012061420924728792,5.9439455296107386e-05
2010,14,0.00024212447741859506,0.00015474717870678822,8.737729871180684e-05
2010,15,0.0003239062634624981,0.0001756826995733628,0.00014822356388913526
2010,16,0.000496629914548051,0.0002449750330406501,0.00025165488150740085
2010,17,0.000652986648176476,0.0002721962374756766,0.00038079041070079937
2010,18,0.0009472913063901825,0.0003276716912710275,0.000619619615119155
2010,19,0.0010318153782894737,0.0003805386029806323,0.0006512767753088413
2010,20,0.001107787795377913,0.00039124102996101454,0.0007165467654168986
2010,21,0.001277601981688746,0.00043462139026671684,0.0008429805914220293
2010,22,0.0012623452290251652,0.0004474434965588784,0.0008149017324662868
2010,23,0.0012897286641498206,0.0004540290723818181,0.0008356995917680025
2010,24,0.0013626770843985273,0.00050525134813739,0.0008574257362611373
2010,25,0.001309611797255006,0.0005047021097589787,0.0008049096874960273
2010,26,0.0013662008010731717,0.0005271258475309134,0.0008390749535422583
2010,27,0.0013273855469540389,0.0005257435941354611,0.0008016419528185778
2010,28,0.0013705977276932408,0.0005969360752944206,0.0007736616523988202
2010,29,0.0013947641896898235,0.0006292036284075904,0.000765560561282233
2010,30,0.0013897713383193456,0.0006608423306018205,0.0007289290077175251
2010,31,0.0014761171062774704,0.0006711336156095857,0.0008049834906678847
2010,32,0.0014703231387572144,0.0007419412311883829,0.0007283819075688316
2010,33,0.0015081005013249994,0.0007346106182964243,0.0007734898830285751
2010,34,0.0015074634373310194,0.0008101321926672061,0.0006973312446638133
2010,35,0.0015498536249354228,0.0008609113803464928,0.00068894224458893
2010,36,0.0016406860783932287,0.0009721160297720287,0.0006685700486212
2010,37,0.0017593464309773187,0.0010198745569585414,0.0007394718740187773
2010,38,0.0018611917841254249,0.0010984796242751325,0.0007627121598502923
2010,39,0.001977286342062159,0.0011845781440046187,0.0007927081980575402
2010,40,0.0020071515623258473,0.0012335769545437586,0.0007735746077820887
2010,41,0.002257369000502977,0.0013932869510612147,0.0008640820494417623
2010,42,0.0025030457414996123,0.001515090929837685,0.0009879548116619274
2010,43,0.0026527667663034113,0.0016935026803691865,0.0009592640859342248
2010,44,0.0030227210274358937,0.0018914617543486032,0.0011312592730872905
2010,45,0.003254904044829195,0.0019933911348199553,0.0012615129100092396
2010,46,0.0036394891045391535,0.002332924576775439,0.0013065645277637143
2010,47,0.004013522904251492,0.002497701661768188,0.0015158212424833035
2010,48,0.004352475336122235,0.002695366205753391,0.0016571091303688437
2010,49,0.004830277222637012,0.002947256688680497,0.0018830205339565153
2010,50,0.005121817800019471,0.003196057558758926,0.0019257602412605448
2010,51,0.005601102479447312,0.003445639542503648,0.002155462936943664
2010,52,0.0061530786558996135,0.0038187229987070915,0.002334355657192522
2010,53,0.0066622595572467394,0.003920135397209086,0.0027421241600376536
2010,54,0.00716488560568027,0.004343022279158,0.00282186332652227
2010,55,0.007711321584905261,0.004412073161460628,0.003299248423444633
2010,56,0.008415134542368474,0.004901081994238597,0.0035140525481298776
2010,57,0.009124295885636853,0.005169981304978317,0.0039543145806585365
2010,58,0.009803985558090178,0.005690530669739913,0.004113454888350265
2010,59,0.010465484190217566,0.006012577736017963,0.004452906454199604
2010,60,0.010963785640196108,0.006421945907763422,0.004541839732432686
2010,61,0.01160699979365071,0.007073186204060383,0.0045338135895903265
2010,62,0.01275834137392941,0.00779114789468844,0.00496719347924097
2010,63,0.012951172812686379,0.008236332266519156,0.004714840546167222
2010,64,0.015216999192586348,0.009596719959777362,0.005620279232808986
2010,65,0.015837617855686336,0.010112866303297779,0.005724751552388557
2010,66,0.01734316658587009,0.01126156497178004,0.006081601614090049
2010,67,0.018201917035539326,0.011961009553916404,0.0062409074816229225
2010,68,0.020279381904843734,0.013373395308187746,0.006905986596655988
2010,69,0.02216864980625526,0.014535594808666922,0.007633054997588337
2010,70,0.023704178891394107,0.015846380773238425,0.007857798118155682
2010,71,0.025629272375789703,0.017555067861886424,0.008074204513903279
2010,72,0.028138264631167167,0.01907402039889075,0.009064244232276416
2010,73,0.03076977288258028,0.020989536624951996,0.009780236257628284
2010,74,0.0338807708932958,0.02314446794580713,0.010736302947488674
2010,75,0.03697655478061707,0.025521931668581254,0.011454623112035819
2010,76,0.04127432469237431,0.028548692293108923,0.012725632399265389
2010,77,0.04487806424512376,0.031408980314089806,0.013469083931033951
2010,78,0.0494006984248115,0.034996841440303225,0.014403856984508273
2010,79,0.05419067716129302,0.03827672783653779,0.015913949324755233
2010,80,0.05935306488469697,0.04199399103197212,0.01735907385272485
2010,81,0.06680806366090528,0.047517166303801706,0.01929089735710357
2010,82,0.07436880530112774,0.053209737553073864,0.02115906774805388
2010,83,0.08087790158724154,0.05908961109187127,0.021788290495370267
2010,84,0.0918153521723039,0.06733949997218795,0.024475852200115944
2010,85,0.10213669770156142,0.07595098974997705,0.02618570795158437
2010,86,0.11229658623795431,0.08459720999899258,0.027699376238961737
2010,87,0.12518630674962739,0.09428324542604023,0.030903061323587153
2010,88,0.14133963503177055,0.10713487181682818,0.03420476321494237
2010,89,0.1537319468835349,0.12103100281346636,0.03270094407006853
2010,90,0.1751643690349947,0.13566323306164202,0.03950113597335267
2010,91,0.19193322731280066,0.15352142580588757,0.03841180150691309
2010,92,0.2136956781994493,0.1697519896804342,0.04394368851901509
2010,93,0.239551867219917,0.19251942495831892,0.047032442261598084
2010,94,0.2619237517945446,0.21214602309854277,0.049777728696001805
2010,95,0.28346704420324054,0.23822792704885876,0.04523911715438178
2010,96,0.3057116953762466,0.2574768281493105,0.048234867226936096
2010,97,0.3196405648267009,0.2805634530886534,0.03907711173804751
2010,98,0.34530938123752497,0.3102456943594112,0.03506368687811379
2010,99,0.35987573577501636,0.3378611387845812,0.022014596990435176
2011,0,0.0065698209239454615,0.005508733446147453,0.0010610874777980082
2011,1,0.0004527131936027726,0.00038841893403214397,6.429425957062861e-05
2011,2,0.00030540377190926696,0.00022831602022550836,7.70877516837586e-05
2011,3,0.00023493424467446565,0.0001717934136894951,6.314083098497055e-05
2011,4,0.00017851818511576144,0.0001478157006067388,3.070248450902263e-05
2011,5,0.00015602587732250022,0.0001225997348843284,3.342614243817183e-05
2011,6,0.00013594044367502261,0.00010986480608861726,2.6075637586405354e-05
2011,7,0.00012281676410449787,0.00010105087911763573,2.1765884986862133e-05
2011,8,0.00013200956271469688,0.00010577847669926826,2.6231086015428612e-05
2011,9,0.0001175180004069425,9.865450433700378e-05,1.886349606993872e-05
2011,10,0.000120748470045856,9.98053301975355e-05,2.0943139848320498e-05
2011,11,0.00014036773414972337,8.632150825252306e-05,5.404622589720031e-05
2011,12,0.0001548239352166539,0.00010215199138709522,5.267194382955868e-05
2011,13,0.0001882550652230301,0.00011759551410327467,7.065955111975543e-05
2011,14,0.0002468543833947074,0.0001633103098788386,8.354407351586878e-05
2011,15,0.00030715588677877073,0.00017788456326629565,0.00012927132351247509
2011,16,0.0004764455509486912,0.0002402866421416357,0.00023615890880705553
2011,17,0.0006252619294990223,0.0002931409291618778,0.00033212100033714454
2011,18,0.0009046163676431523,0.00032492264359684683,0.0005796937240463054
2011,19,0.0010703450225293838,0.0003665524108552268,0.000703792611674157
2011,20,0.0010927128778788005,0.0003724272300302564,0.0007202856478485441
2011,21,0.0012265637194734476,0.0004386159821531734,0.0007879477373202742
2011,22,0.0013411419372997278,0.0004441395097717632,0.0008970024275279646
2011,23,0.001348008617431607,0.00047812292062639303,0.000869885696805214
2011,24,0.001331822885141151,0.0004672859045344022,0.0008645369806067487
2011,25,0.0013391131163503131,0.0005279403370241508,0.0008111727793261623
2011,26,0.0013469834984223405,0.0005428417270920791,0.0008041417713302614
2011,27,0.001362430112644622,0.0005369823041896199,0.000825447808455002
2011,28,0.0013741818178422311,0.0005541158943794587,0.0008200659234627724
2011,29,0.0014125501154002996,0.0006270781969336253,0.0007854719184666743
2011,30,0.0014348035740683104,0.0006716713136581705,0.0007631322604101399
2011,31,0.0014302192527035334,0.000718656308446169,0.0007115629442573644
2011,32,0.0015326421746078979,0.0007678798905400557,0.0007647622840678422
2011,33,0.001540268159480089,0.0007876704921834014,0.0007525976672966877
2011,34,0.0015662324555513504,0.0008633686255080388,0.0007028638300433116
2011,35,0.0016016254928531387,0.0008833337589317029,0.0007182917339214358
2011,36,0.0016086740840479058,0.0009620167673001249,0.0006466573167477809
2011,37,0.0017539371853554108,0.0010043980696870587,0.0007495391156683521
2011,38,0.0018893045404838047,0.0011168835133746164,0.0007724210271091883
2011,39,0.0020282935106445948,0.0011667469809144141,0.0008615465297301807
2011,40,0.002158426552233876,0.0012953266726594664,0.0008630998795744096
2011,41,0.0022199543383799596,0.001345842987107379,0.0008741113512725806
2011,42,0.0024699300266988133,0.0015922035149077054,0.0008777265117911079
2011,43,0.002694240223270859,0.0017225873535166728,0.0009716528697541861
2011,44,0.0028613312715037756,0.0018977144979955905,0.0009636167735081851
2011,45,0.003255638160177784,0.002057238315718775,0.001198399844459009
2011,46,0.0034667578867489317,0.0022930964949149477,0.001173661391833984
2011,47,0.003984295868701989,0.0024463612562126255,0.0015379346124893638
2011,48,0.004334352547676981,0.002707370684787315,0.0016269818628896655
2011,49,0.0047698647003051094,0.0030116451732829157,0.0017582195270221938
2011,50,0.0052194769862861585,0.003255540167393457,0.0019639368188927014
2011,51,0.005529887989158769,0.0034637445650160946,0.002066143424142674
2011,52,0.006225200591567029,0.0038235455212680884,0.0024016550702989406
2011,53,0.006689891639696839,0.003999467469972688,0.002690424169724151
2011,54,0.007219303926061859,0.004349062897611544,0.002870241028450315
2011,55,0.007889011365957627,0.004665600008774563,0.0032234113571830633
2011,56,0.008516445080078193,0.004785692214881627,0.0037307528651965667
2011,57,0.009043062055026956,0.005383807040392367,0.003659255014634589
2011,58,0.009700261189336371,0.005615111512828761,0.00408514967650761
2011,59,0.01048284712413895,0.0060583786926882805,0.00442446843145067
2011,60,0.011224238266007972,0.006422478411892429,0.004801759854115543
2011,61,0.011634007562162952,0.006908246910930142,0.00472576065123281
2011,62,0.012501435846383581,0.007746808040912572,0.004754627805471009
2011,63,0.013561690366542119,0.008525137364847583,0.005036553001694536
2011,64,0.0140573634056011,0.009024398276069039,0.005032965129532061
2011,65,0.015765827700650808,0.01032986365008015,0.0054359640505706585
2011,66,0.01657406520420219,0.010765206599461632,0.005808858604740556
2011,67,0.018400258036134907,0.012097039726406272,0.006303218309728634
2011,68,0.01986833880450543,0.012859919219433967,0.007008419585071464
2011,69,0.021576802559931458,0.014549141423729909,0.007027661136201549
2011,70,0.0239383878506334,0.015909660878766933,0.008028726971866466
2011,71,0.02540408264943783,0.017006911836279028,0.008397170813158803
2011,72,0.02794673456512967,0.019043614081461012,0.008903120483668658
2011,73,0.030492920348701914,0.020655195994748847,0.009837724353953067
2011,74,0.033167579869527605,0.023057580338567002,0.010109999530960603
2011,75,0.03642307750035135,0.02535203179577904,0.011071045704572308
2011,76,0.040254225154488024,0.027912350552481494,0.01234187460200653
2011,77,0.04426831039529609,0.031569105519216115,0.012699204876079978
2011,78,0.048584165566707346,0.034461695344781024,0.014122470221926323
2011,79,0.05337933178258835,0.03837581537910996,0.015003516403478391
2011,80,0.05983609883502165,0.04287680779927215,0.016959291035749502
2011,81,0.06542021631519328,0.04739441971555749,0.01802579659963579
2011,82,0.07373001653207309,0.053454057187300515,0.020275959344772575
2011,83,0.08205778334986247,0.059528990689987855,0.022528792659874612
2011,84,0.09041734260531727,0.06638964833627034,0.024027694269046926
2011,85,0.10112210949531523,0.0753292437424332,0.025792865752882033
2011,86,0.11118935449210679,0.08425214326287557,0.02693721122923122
2011,87,0.12490101339331826,0.09515724306814319,0.02974377032517507
2011,88,0.13701313354696032,0.10697681045168092,0.0300363230952794
2011,89,0.15495236866438725,0.12250687090722737,0.03244549775715988
2011,90,0.17034446695862474,0.13701334547598032,0.033331121482644416
2011,91,0.19113462828799294,0.1520655351356251,0.03906909315236784
2011,92,0.21483849062789037,0.17396744704133155,0.040871043586558825
2011,93,0.22831636461350133,0.18965668422314064,0.03865968039036069
2011,94,0.2571096064325011,0.21427468063086025,0.04283492580164083
2011,95,0.2762818038773268,0.2377834746598304,0.03849832921749641
2011,96,0.2991406413749738,0.2607342553493718,0.038406386025602035
2011,97,0.3188010899182561,0.28475151854639663,0.03404957137185949
2011,98,0.327250378214826,0.3093735186247848,0.017876859590041205
2011,99,0.36344378877288547,0.3404452346557025,0.02299855411718299
2012,0,0.006543893743780587,0.005466659370839099,0.0010772343729414883
2012,1,0.0004421415963374955,0.00037422857181096256,6.791302452653294e-05
2012,2,0.0003051214137160934,0.0002356068107307353,6.951460298535808e-05
2012,3,0.00022683458002143366,0.00018403753750597865,4.2797042515455014e-05
2012,4,0.00019721554515807254,0.000138059606987008,5.915593817106454e-05
2012,5,0.00014161910901213805,0.0001227083716796995,1.891073733243856e-05
2012,6,0.00011601902903053926,0.00010132895672105485,1.4690072309484406e-05
2012,7,0.00013802007329440975,8.656050579354969e-05,5.145956750086006e-05
2012,8,0.00011439714380486814,9.37964616781584e-05,2.0600682126709744e-05
2012,9,0.00012108540766465806,0.00010096722583756333,2.0118181827094735e-05
2012,10,0.00012062889803321607,9.686212131072612e-05,2.3766776722489944e-05
2012,11,0.00012802222201226368,9.853405952935206e-05,2.948816248291162e-05
2012,12,0.00013986832860600067,0.00010163066153294049,3.823766707306018e-05
2012,13,0.0001792095205175987,0.00012017400008308326,5.9035520434515436e-05
2012,14,0.00024404259394575727,0.00015189740641363296,9.214518753212432e-05
2012,15,0.0003288014478601687,0.00019338418877059456,0.00013541725908957413
2012,16,0.00045011891655160247,0.00024399775345328007,0.0002061211630983224
2012,17,0.0006024338510275631,0.0002502267680085077,0.0003522070830190554
2012,18,0.0008802820832896021,0.00033062980969683934,0.0005496522735927628
2012,19,0.000998470502804663,0.0003443838670119813,0.0006540866357926816
2012,20,0.0010912433498346445,0.00038700110313398555,0.0007042422467006589
2012,21,0.0012067709268313287,0.0004143169931363841,0.0007924539336949446
2012,22,0.0013069803419487344,0.0004454474738404459,0.0008615328681082885
2012,23,0.0012484834805180148,0.0004634733399478191,0.0007850101405701957
2012,24,0.00131215569468342,0.0004993715615405049,0.000812784133142915
2012,25,0.0013293677617051958,0.0005079920589308912,0.0008213757027743046
2012,26,0.0013659506343058822,0.0005411501142848493,0.000824800520021033
2012,27,0.001342140714439531,0.0005447525670356077,0.0007973881474039234
